Entity,Code,Year,Age of electoral democracy
Yemen,YEM,1867,not an electoral democracy
Yemen,YEM,1868,not an electoral democracy
Yemen,YEM,1869,not an electoral democracy
Yemen,YEM,1870,not an electoral democracy
Yemen,YEM,1871,not an electoral democracy
Yemen,YEM,1872,not an electoral democracy
Yemen,YEM,1873,not an electoral democracy
Yemen,YEM,1874,not an electoral democracy
Yemen,YEM,1875,not an electoral democracy
Yemen,YEM,1876,not an electoral democracy
Yemen,YEM,1877,not an electoral democracy
Yemen,YEM,1878,not an electoral democracy
Yemen,YEM,1879,not an electoral democracy
Yemen,YEM,1880,not an electoral democracy
Yemen,YEM,1881,not an electoral democracy
Yemen,YEM,1882,not an electoral democracy
Yemen,YEM,1883,not an electoral democracy
Yemen,YEM,1884,not an electoral democracy
Yemen,YEM,1885,not an electoral democracy
Yemen,YEM,1886,not an electoral democracy
Yemen,YEM,1887,not an electoral democracy
Yemen,YEM,1888,not an electoral democracy
Yemen,YEM,1889,not an electoral democracy
Yemen,YEM,1890,not an electoral democracy
Yemen,YEM,1891,not an electoral democracy
Yemen,YEM,1892,not an electoral democracy
Yemen,YEM,1893,not an electoral democracy
Yemen,YEM,1894,not an electoral democracy
Yemen,YEM,1895,not an electoral democracy
Yemen,YEM,1896,not an electoral democracy
Yemen,YEM,1897,not an electoral democracy
Yemen,YEM,1898,not an electoral democracy
Yemen,YEM,1899,not an electoral democracy
Yemen,YEM,1900,not an electoral democracy
Yemen,YEM,1901,not an electoral democracy
Yemen,YEM,1902,not an electoral democracy
Yemen,YEM,1903,not an electoral democracy
Yemen,YEM,1904,not an electoral democracy
Yemen,YEM,1905,not an electoral democracy
Yemen,YEM,1906,not an electoral democracy
Yemen,YEM,1907,not an electoral democracy
Yemen,YEM,1908,not an electoral democracy
Yemen,YEM,1909,not an electoral democracy
Yemen,YEM,1910,not an electoral democracy
Yemen,YEM,1911,not an electoral democracy
Yemen,YEM,1912,not an electoral democracy
Yemen,YEM,1913,not an electoral democracy
Yemen,YEM,1914,not an electoral democracy
Yemen,YEM,1915,not an electoral democracy
Yemen,YEM,1916,not an electoral democracy
Yemen,YEM,1917,not an electoral democracy
Yemen,YEM,1918,not an electoral democracy
Yemen,YEM,1919,not an electoral democracy
Yemen,YEM,1920,not an electoral democracy
Yemen,YEM,1921,not an electoral democracy
Yemen,YEM,1922,not an electoral democracy
Yemen,YEM,1923,not an electoral democracy
Yemen,YEM,1924,not an electoral democracy
Yemen,YEM,1925,not an electoral democracy
Yemen,YEM,1926,not an electoral democracy
Yemen,YEM,1927,not an electoral democracy
Yemen,YEM,1928,not an electoral democracy
Yemen,YEM,1929,not an electoral democracy
Yemen,YEM,1930,not an electoral democracy
Yemen,YEM,1931,not an electoral democracy
Yemen,YEM,1932,not an electoral democracy
Yemen,YEM,1933,not an electoral democracy
Yemen,YEM,1934,not an electoral democracy
Yemen,YEM,1935,not an electoral democracy
Yemen,YEM,1936,not an electoral democracy
Yemen,YEM,1937,not an electoral democracy
Yemen,YEM,1938,not an electoral democracy
Yemen,YEM,1939,not an electoral democracy
Yemen,YEM,1940,not an electoral democracy
Yemen,YEM,1941,not an electoral democracy
Yemen,YEM,1942,not an electoral democracy
Yemen,YEM,1943,not an electoral democracy
Yemen,YEM,1944,not an electoral democracy
Yemen,YEM,1945,not an electoral democracy
Yemen,YEM,1946,not an electoral democracy
Yemen,YEM,1947,not an electoral democracy
Yemen,YEM,1948,not an electoral democracy
Yemen,YEM,1949,not an electoral democracy
Yemen,YEM,1950,not an electoral democracy
Yemen,YEM,1951,not an electoral democracy
Yemen,YEM,1952,not an electoral democracy
Yemen,YEM,1953,not an electoral democracy
Yemen,YEM,1954,not an electoral democracy
Yemen,YEM,1955,not an electoral democracy
Yemen,YEM,1956,not an electoral democracy
Yemen,YEM,1957,not an electoral democracy
Yemen,YEM,1958,not an electoral democracy
Yemen,YEM,1959,not an electoral democracy
Yemen,YEM,1960,not an electoral democracy
Yemen,YEM,1961,not an electoral democracy
Yemen,YEM,1962,not an electoral democracy
Yemen,YEM,1963,not an electoral democracy
Yemen,YEM,1964,not an electoral democracy
Yemen,YEM,1965,not an electoral democracy
Yemen,YEM,1966,not an electoral democracy
Yemen,YEM,1967,not an electoral democracy
Yemen,YEM,1968,not an electoral democracy
Yemen,YEM,1969,not an electoral democracy
Yemen,YEM,1970,not an electoral democracy
Yemen,YEM,1971,not an electoral democracy
Yemen,YEM,1972,not an electoral democracy
Yemen,YEM,1973,not an electoral democracy
Yemen,YEM,1974,not an electoral democracy
Yemen,YEM,1975,not an electoral democracy
Yemen,YEM,1976,not an electoral democracy
Yemen,YEM,1977,not an electoral democracy
Yemen,YEM,1978,not an electoral democracy
Yemen,YEM,1979,not an electoral democracy
Yemen,YEM,1980,not an electoral democracy
Yemen,YEM,1981,not an electoral democracy
Yemen,YEM,1982,not an electoral democracy
Yemen,YEM,1983,not an electoral democracy
Yemen,YEM,1984,not an electoral democracy
Yemen,YEM,1985,not an electoral democracy
Yemen,YEM,1986,not an electoral democracy
Yemen,YEM,1987,not an electoral democracy
Yemen,YEM,1988,not an electoral democracy
Yemen,YEM,1989,not an electoral democracy
Yemen,YEM,1990,not an electoral democracy
Yemen,YEM,1991,not an electoral democracy
Yemen,YEM,1992,not an electoral democracy
Yemen,YEM,1993,not an electoral democracy
Yemen,YEM,1994,not an electoral democracy
Yemen,YEM,1995,not an electoral democracy
Yemen,YEM,1996,not an electoral democracy
Yemen,YEM,1997,not an electoral democracy
Yemen,YEM,1998,not an electoral democracy
Yemen,YEM,1999,not an electoral democracy
Yemen,YEM,2000,not an electoral democracy
Yemen,YEM,2001,not an electoral democracy
Yemen,YEM,2002,not an electoral democracy
Yemen,YEM,2003,not an electoral democracy
Yemen,YEM,2004,not an electoral democracy
Yemen,YEM,2005,not an electoral democracy
Yemen,YEM,2006,not an electoral democracy
Yemen,YEM,2007,not an electoral democracy
Yemen,YEM,2008,not an electoral democracy
Yemen,YEM,2009,not an electoral democracy
Yemen,YEM,2010,not an electoral democracy
Yemen,YEM,2011,not an electoral democracy
Yemen,YEM,2012,not an electoral democracy
Yemen,YEM,2013,not an electoral democracy
Yemen,YEM,2014,not an electoral democracy
Yemen,YEM,2015,not an electoral democracy
Yemen,YEM,2016,not an electoral democracy
Yemen,YEM,2017,not an electoral democracy
Yemen,YEM,2018,not an electoral democracy
Yemen,YEM,2019,not an electoral democracy
Yemen,YEM,2020,not an electoral democracy
Zambia,ZMB,1789,no data
Zambia,ZMB,1790,no data
Zambia,ZMB,1791,no data
Zambia,ZMB,1792,no data
Zambia,ZMB,1793,no data
Zambia,ZMB,1794,no data
Zambia,ZMB,1795,no data
Zambia,ZMB,1796,no data
Zambia,ZMB,1797,no data
Zambia,ZMB,1798,no data
Zambia,ZMB,1799,no data
Zambia,ZMB,1800,no data
Zambia,ZMB,1801,no data
Zambia,ZMB,1802,no data
Zambia,ZMB,1803,no data
Zambia,ZMB,1804,no data
Zambia,ZMB,1805,no data
Zambia,ZMB,1806,no data
Zambia,ZMB,1807,no data
Zambia,ZMB,1808,no data
Zambia,ZMB,1809,no data
Zambia,ZMB,1810,no data
Zambia,ZMB,1811,no data
Zambia,ZMB,1812,no data
Zambia,ZMB,1813,no data
Zambia,ZMB,1814,no data
Zambia,ZMB,1815,no data
Zambia,ZMB,1816,no data
Zambia,ZMB,1817,no data
Zambia,ZMB,1818,no data
Zambia,ZMB,1819,no data
Zambia,ZMB,1820,no data
Zambia,ZMB,1821,no data
Zambia,ZMB,1822,no data
Zambia,ZMB,1823,no data
Zambia,ZMB,1824,no data
Zambia,ZMB,1825,no data
Zambia,ZMB,1826,no data
Zambia,ZMB,1827,no data
Zambia,ZMB,1828,no data
Zambia,ZMB,1829,no data
Zambia,ZMB,1830,no data
Zambia,ZMB,1831,no data
Zambia,ZMB,1832,no data
Zambia,ZMB,1833,no data
Zambia,ZMB,1834,no data
Zambia,ZMB,1835,no data
Zambia,ZMB,1836,no data
Zambia,ZMB,1837,no data
Zambia,ZMB,1838,no data
Zambia,ZMB,1839,no data
Zambia,ZMB,1840,no data
Zambia,ZMB,1841,no data
Zambia,ZMB,1842,no data
Zambia,ZMB,1843,no data
Zambia,ZMB,1844,no data
Zambia,ZMB,1845,no data
Zambia,ZMB,1846,no data
Zambia,ZMB,1847,no data
Zambia,ZMB,1848,no data
Zambia,ZMB,1849,no data
Zambia,ZMB,1850,no data
Zambia,ZMB,1851,no data
Zambia,ZMB,1852,no data
Zambia,ZMB,1853,no data
Zambia,ZMB,1854,no data
Zambia,ZMB,1855,no data
Zambia,ZMB,1856,no data
Zambia,ZMB,1857,no data
Zambia,ZMB,1858,no data
Zambia,ZMB,1859,no data
Zambia,ZMB,1860,no data
Zambia,ZMB,1861,no data
Zambia,ZMB,1862,no data
Zambia,ZMB,1863,no data
Zambia,ZMB,1864,no data
Zambia,ZMB,1865,no data
Zambia,ZMB,1866,no data
Zambia,ZMB,1867,no data
Zambia,ZMB,1868,no data
Zambia,ZMB,1869,no data
Zambia,ZMB,1870,no data
Zambia,ZMB,1871,no data
Zambia,ZMB,1872,no data
Zambia,ZMB,1873,no data
Zambia,ZMB,1874,no data
Zambia,ZMB,1875,no data
Zambia,ZMB,1876,no data
Zambia,ZMB,1877,no data
Zambia,ZMB,1878,no data
Zambia,ZMB,1879,no data
Zambia,ZMB,1880,no data
Zambia,ZMB,1881,no data
Zambia,ZMB,1882,no data
Zambia,ZMB,1883,no data
Zambia,ZMB,1884,no data
Zambia,ZMB,1885,no data
Zambia,ZMB,1886,no data
Zambia,ZMB,1887,no data
Zambia,ZMB,1888,no data
Zambia,ZMB,1889,no data
Zambia,ZMB,1890,no data
Zambia,ZMB,1891,no data
Zambia,ZMB,1892,no data
Zambia,ZMB,1893,no data
Zambia,ZMB,1894,no data
Zambia,ZMB,1895,no data
Zambia,ZMB,1896,no data
Zambia,ZMB,1897,no data
Zambia,ZMB,1898,no data
Zambia,ZMB,1899,no data
Zambia,ZMB,1900,no data
Zambia,ZMB,1901,no data
Zambia,ZMB,1902,no data
Zambia,ZMB,1903,no data
Zambia,ZMB,1904,no data
Zambia,ZMB,1905,no data
Zambia,ZMB,1906,no data
Zambia,ZMB,1907,no data
Zambia,ZMB,1908,no data
Zambia,ZMB,1909,no data
Zambia,ZMB,1910,no data
Zambia,ZMB,1911,not an electoral democracy
Zambia,ZMB,1912,not an electoral democracy
Zambia,ZMB,1913,not an electoral democracy
Zambia,ZMB,1914,not an electoral democracy
Zambia,ZMB,1915,not an electoral democracy
Zambia,ZMB,1916,not an electoral democracy
Zambia,ZMB,1917,not an electoral democracy
Zambia,ZMB,1918,not an electoral democracy
Zambia,ZMB,1919,not an electoral democracy
Zambia,ZMB,1920,not an electoral democracy
Zambia,ZMB,1921,not an electoral democracy
Zambia,ZMB,1922,not an electoral democracy
Zambia,ZMB,1923,not an electoral democracy
Zambia,ZMB,1924,not an electoral democracy
Zambia,ZMB,1925,not an electoral democracy
Zambia,ZMB,1926,not an electoral democracy
Zambia,ZMB,1927,not an electoral democracy
Zambia,ZMB,1928,not an electoral democracy
Zambia,ZMB,1929,not an electoral democracy
Zambia,ZMB,1930,not an electoral democracy
Zambia,ZMB,1931,not an electoral democracy
Zambia,ZMB,1932,not an electoral democracy
Zambia,ZMB,1933,not an electoral democracy
Zambia,ZMB,1934,not an electoral democracy
Zambia,ZMB,1935,not an electoral democracy
Zambia,ZMB,1936,not an electoral democracy
Zambia,ZMB,1937,not an electoral democracy
Zambia,ZMB,1938,not an electoral democracy
Zambia,ZMB,1939,not an electoral democracy
Zambia,ZMB,1940,not an electoral democracy
Zambia,ZMB,1941,not an electoral democracy
Zambia,ZMB,1942,not an electoral democracy
Zambia,ZMB,1943,not an electoral democracy
Zambia,ZMB,1944,not an electoral democracy
Zambia,ZMB,1945,not an electoral democracy
Zambia,ZMB,1946,not an electoral democracy
Zambia,ZMB,1947,not an electoral democracy
Zambia,ZMB,1948,not an electoral democracy
Zambia,ZMB,1949,not an electoral democracy
Zambia,ZMB,1950,not an electoral democracy
Zambia,ZMB,1951,not an electoral democracy
Zambia,ZMB,1952,not an electoral democracy
Zambia,ZMB,1953,not an electoral democracy
Zambia,ZMB,1954,not an electoral democracy
Zambia,ZMB,1955,not an electoral democracy
Zambia,ZMB,1956,not an electoral democracy
Zambia,ZMB,1957,not an electoral democracy
Zambia,ZMB,1958,not an electoral democracy
Zambia,ZMB,1959,not an electoral democracy
Zambia,ZMB,1960,not an electoral democracy
Zambia,ZMB,1961,not an electoral democracy
Zambia,ZMB,1962,not an electoral democracy
Zambia,ZMB,1963,not an electoral democracy
Zambia,ZMB,1964,not an electoral democracy
Zambia,ZMB,1965,not an electoral democracy
Zambia,ZMB,1966,not an electoral democracy
Zambia,ZMB,1967,not an electoral democracy
Zambia,ZMB,1968,not an electoral democracy
Zambia,ZMB,1969,not an electoral democracy
Zambia,ZMB,1970,not an electoral democracy
Zambia,ZMB,1971,not an electoral democracy
Zambia,ZMB,1972,not an electoral democracy
Zambia,ZMB,1973,not an electoral democracy
Zambia,ZMB,1974,not an electoral democracy
Zambia,ZMB,1975,not an electoral democracy
Zambia,ZMB,1976,not an electoral democracy
Zambia,ZMB,1977,not an electoral democracy
Zambia,ZMB,1978,not an electoral democracy
Zambia,ZMB,1979,not an electoral democracy
Zambia,ZMB,1980,not an electoral democracy
Zambia,ZMB,1981,not an electoral democracy
Zambia,ZMB,1982,not an electoral democracy
Zambia,ZMB,1983,not an electoral democracy
Zambia,ZMB,1984,not an electoral democracy
Zambia,ZMB,1985,not an electoral democracy
Zambia,ZMB,1986,not an electoral democracy
Zambia,ZMB,1987,not an electoral democracy
Zambia,ZMB,1988,not an electoral democracy
Zambia,ZMB,1989,not an electoral democracy
Zambia,ZMB,1990,not an electoral democracy
Zambia,ZMB,1991,not an electoral democracy
Zambia,ZMB,1992,not an electoral democracy
Zambia,ZMB,1993,not an electoral democracy
Zambia,ZMB,1994,not an electoral democracy
Zambia,ZMB,1995,not an electoral democracy
Zambia,ZMB,1996,not an electoral democracy
Zambia,ZMB,1997,not an electoral democracy
Zambia,ZMB,1998,not an electoral democracy
Zambia,ZMB,1999,not an electoral democracy
Zambia,ZMB,2000,1
Zambia,ZMB,2001,2
Zambia,ZMB,2002,3
Zambia,ZMB,2003,4
Zambia,ZMB,2004,5
Zambia,ZMB,2005,6
Zambia,ZMB,2006,7
Zambia,ZMB,2007,8
Zambia,ZMB,2008,9
Zambia,ZMB,2009,10
Zambia,ZMB,2010,11
Zambia,ZMB,2011,12
Zambia,ZMB,2012,13
Zambia,ZMB,2013,14
Zambia,ZMB,2014,not an electoral democracy
Zambia,ZMB,2015,not an electoral democracy
Zambia,ZMB,2016,not an electoral democracy
Zambia,ZMB,2017,not an electoral democracy
Zambia,ZMB,2018,not an electoral democracy
Zambia,ZMB,2019,not an electoral democracy
Zambia,ZMB,2020,not an electoral democracy
Zanzibar,OWID_ZAN,1789,no data
Zanzibar,OWID_ZAN,1790,no data
Zanzibar,OWID_ZAN,1791,no data
Zanzibar,OWID_ZAN,1792,no data
Zanzibar,OWID_ZAN,1793,no data
Zanzibar,OWID_ZAN,1794,no data
Zanzibar,OWID_ZAN,1795,no data
Zanzibar,OWID_ZAN,1796,no data
Zanzibar,OWID_ZAN,1797,no data
Zanzibar,OWID_ZAN,1798,no data
Zanzibar,OWID_ZAN,1799,no data
Zanzibar,OWID_ZAN,1800,no data
Zanzibar,OWID_ZAN,1801,no data
Zanzibar,OWID_ZAN,1802,no data
Zanzibar,OWID_ZAN,1803,no data
Zanzibar,OWID_ZAN,1804,no data
Zanzibar,OWID_ZAN,1805,no data
Zanzibar,OWID_ZAN,1806,no data
Zanzibar,OWID_ZAN,1807,no data
Zanzibar,OWID_ZAN,1808,no data
Zanzibar,OWID_ZAN,1809,no data
Zanzibar,OWID_ZAN,1810,no data
Zanzibar,OWID_ZAN,1811,no data
Zanzibar,OWID_ZAN,1812,no data
Zanzibar,OWID_ZAN,1813,no data
Zanzibar,OWID_ZAN,1814,no data
Zanzibar,OWID_ZAN,1815,no data
Zanzibar,OWID_ZAN,1816,no data
Zanzibar,OWID_ZAN,1817,no data
Zanzibar,OWID_ZAN,1818,no data
Zanzibar,OWID_ZAN,1819,no data
Zanzibar,OWID_ZAN,1820,no data
Zanzibar,OWID_ZAN,1821,no data
Zanzibar,OWID_ZAN,1822,no data
Zanzibar,OWID_ZAN,1823,no data
Zanzibar,OWID_ZAN,1824,no data
Zanzibar,OWID_ZAN,1825,no data
Zanzibar,OWID_ZAN,1826,no data
Zanzibar,OWID_ZAN,1827,no data
Zanzibar,OWID_ZAN,1828,no data
Zanzibar,OWID_ZAN,1829,no data
Zanzibar,OWID_ZAN,1830,no data
Zanzibar,OWID_ZAN,1831,no data
Zanzibar,OWID_ZAN,1832,no data
Zanzibar,OWID_ZAN,1833,no data
Zanzibar,OWID_ZAN,1834,no data
Zanzibar,OWID_ZAN,1835,no data
Zanzibar,OWID_ZAN,1836,no data
Zanzibar,OWID_ZAN,1837,no data
Zanzibar,OWID_ZAN,1838,no data
Zanzibar,OWID_ZAN,1839,no data
Zanzibar,OWID_ZAN,1840,no data
Zanzibar,OWID_ZAN,1841,no data
Zanzibar,OWID_ZAN,1842,no data
Zanzibar,OWID_ZAN,1843,no data
Zanzibar,OWID_ZAN,1844,no data
Zanzibar,OWID_ZAN,1845,no data
Zanzibar,OWID_ZAN,1846,no data
Zanzibar,OWID_ZAN,1847,no data
Zanzibar,OWID_ZAN,1848,no data
Zanzibar,OWID_ZAN,1849,no data
Zanzibar,OWID_ZAN,1850,no data
Zanzibar,OWID_ZAN,1851,no data
Zanzibar,OWID_ZAN,1852,no data
Zanzibar,OWID_ZAN,1853,no data
Zanzibar,OWID_ZAN,1854,no data
Zanzibar,OWID_ZAN,1855,no data
Zanzibar,OWID_ZAN,1856,no data
Zanzibar,OWID_ZAN,1857,no data
Zanzibar,OWID_ZAN,1858,no data
Zanzibar,OWID_ZAN,1859,no data
Zanzibar,OWID_ZAN,1860,no data
Zanzibar,OWID_ZAN,1861,no data
Zanzibar,OWID_ZAN,1862,no data
Zanzibar,OWID_ZAN,1863,no data
Zanzibar,OWID_ZAN,1864,no data
Zanzibar,OWID_ZAN,1865,no data
Zanzibar,OWID_ZAN,1866,no data
Zanzibar,OWID_ZAN,1867,no data
Zanzibar,OWID_ZAN,1868,no data
Zanzibar,OWID_ZAN,1869,no data
Zanzibar,OWID_ZAN,1870,no data
Zanzibar,OWID_ZAN,1871,no data
Zanzibar,OWID_ZAN,1872,no data
Zanzibar,OWID_ZAN,1873,no data
Zanzibar,OWID_ZAN,1874,no data
Zanzibar,OWID_ZAN,1875,no data
Zanzibar,OWID_ZAN,1876,no data
Zanzibar,OWID_ZAN,1877,no data
Zanzibar,OWID_ZAN,1878,no data
Zanzibar,OWID_ZAN,1879,no data
Zanzibar,OWID_ZAN,1880,no data
Zanzibar,OWID_ZAN,1881,no data
Zanzibar,OWID_ZAN,1882,no data
Zanzibar,OWID_ZAN,1883,no data
Zanzibar,OWID_ZAN,1884,no data
Zanzibar,OWID_ZAN,1885,no data
Zanzibar,OWID_ZAN,1886,no data
Zanzibar,OWID_ZAN,1887,no data
Zanzibar,OWID_ZAN,1888,no data
Zanzibar,OWID_ZAN,1889,no data
Zanzibar,OWID_ZAN,1890,no data
Zanzibar,OWID_ZAN,1891,no data
Zanzibar,OWID_ZAN,1892,no data
Zanzibar,OWID_ZAN,1893,no data
Zanzibar,OWID_ZAN,1894,no data
Zanzibar,OWID_ZAN,1895,no data
Zanzibar,OWID_ZAN,1896,no data
Zanzibar,OWID_ZAN,1897,no data
Zanzibar,OWID_ZAN,1898,no data
Zanzibar,OWID_ZAN,1899,no data
Zanzibar,OWID_ZAN,1900,not an electoral democracy
Zanzibar,OWID_ZAN,1901,not an electoral democracy
Zanzibar,OWID_ZAN,1902,not an electoral democracy
Zanzibar,OWID_ZAN,1903,not an electoral democracy
Zanzibar,OWID_ZAN,1904,not an electoral democracy
Zanzibar,OWID_ZAN,1905,not an electoral democracy
Zanzibar,OWID_ZAN,1906,not an electoral democracy
Zanzibar,OWID_ZAN,1907,not an electoral democracy
Zanzibar,OWID_ZAN,1908,not an electoral democracy
Zanzibar,OWID_ZAN,1909,not an electoral democracy
Zanzibar,OWID_ZAN,1910,not an electoral democracy
Zanzibar,OWID_ZAN,1911,not an electoral democracy
Zanzibar,OWID_ZAN,1912,not an electoral democracy
Zanzibar,OWID_ZAN,1913,not an electoral democracy
Zanzibar,OWID_ZAN,1914,not an electoral democracy
Zanzibar,OWID_ZAN,1915,not an electoral democracy
Zanzibar,OWID_ZAN,1916,not an electoral democracy
Zanzibar,OWID_ZAN,1917,not an electoral democracy
Zanzibar,OWID_ZAN,1918,not an electoral democracy
Zanzibar,OWID_ZAN,1919,not an electoral democracy
Zanzibar,OWID_ZAN,1920,not an electoral democracy
Zanzibar,OWID_ZAN,1921,not an electoral democracy
Zanzibar,OWID_ZAN,1922,not an electoral democracy
Zanzibar,OWID_ZAN,1923,not an electoral democracy
Zanzibar,OWID_ZAN,1924,not an electoral democracy
Zanzibar,OWID_ZAN,1925,not an electoral democracy
Zanzibar,OWID_ZAN,1926,not an electoral democracy
Zanzibar,OWID_ZAN,1927,not an electoral democracy
Zanzibar,OWID_ZAN,1928,not an electoral democracy
Zanzibar,OWID_ZAN,1929,not an electoral democracy
Zanzibar,OWID_ZAN,1930,not an electoral democracy
Zanzibar,OWID_ZAN,1931,not an electoral democracy
Zanzibar,OWID_ZAN,1932,not an electoral democracy
Zanzibar,OWID_ZAN,1933,not an electoral democracy
Zanzibar,OWID_ZAN,1934,not an electoral democracy
Zanzibar,OWID_ZAN,1935,not an electoral democracy
